text,favourite_count,retweet_count,created_at,polarity,Expression
"RT @inthesetimesmag: We’re working more for less. Instead, we should fight to work less for more.
https://t.co/H4qEofdpwQ",0,8,2021-09-06 23:47:42,0.16666666666666669,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:40,0.0909090909090909,Positive
"RT @choicemedianet: Many Saint Lucians continue to break the laws under the COVID-19 Prevention and Control Act.

On Saturday alone, 189 br…",0,16,2021-09-06 23:47:39,0.5,Positive
"“His comment came after the Straight emailed him a statement from the Ministry of Health, which insisted that “physical distancing, hand washing and staying at home if you are sick are the most effective ways to prevent the spread of COVID-19”  https://t.co/RIkLql3SjY",34,14,2021-09-06 23:47:39,0.11714285714285715,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:39,0.0909090909090909,Positive
"RT @NYDailyNews: The mu COVID-19 variant has been found in 49 states. 

Health officials believe mu is even more transmissible that the del…",0,634,2021-09-06 23:47:37,0.5,Positive
RT @CNN: A new study of breakthrough Covid-19 infections finds that vaccines not only reduce the risk of severe disease and hospitalization…,0,1452,2021-09-06 23:47:36,0.06818181818181818,Positive
Daily Covid Deaths per 1K Population by County For LA   2021-09-03:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/8fta6bZwJx,0,0,2021-09-06 23:47:36,0.1,Positive
RT @mygovindia: India’s COVID-19 vaccination drive broke a new record by becoming the fastest country to administer 10 million doses in a s…,0,868,2021-09-06 23:47:35,0.2931818181818182,Positive
"RT @AaronParnas: Politicizing COVID-19 vaccinations has exemplified a true low point in our country’s history. 

Lives were lost because of…",0,192,2021-09-06 23:47:34,0.175,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:33,0.0909090909090909,Positive
"RT @TorontoStar: In Ontario alone, at least 27,000 workers caught COVID-19 through probable workplace exposures; 79 died. It’s thrown worki…",0,30,2021-09-06 23:47:32,-0.3,Negative
"RT @VicGovDH: Money is available if you are worried about losing pay while you wait for a test result, or if you have to isolate. See more…",0,14,2021-09-06 23:47:32,0.4,Positive
RT @groth1945: 🆘 My Friends !Fauci “ Keeping an Eye on the Mu Variant !” That has to make us all feel safe ! The Peter Principle Bureaucrat…,0,132,2021-09-06 23:47:30,0.625,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:29,0.0909090909090909,Positive
"Fatigue, Headache, Hair Loss Most Common Long-Term Side Effects of Covid-19, Survey Shows – News18 https://t.co/4MHW6m2lGv",0,0,2021-09-06 23:47:27,0.1,Positive
RT @drsanjaygupta: Another reason to get vaccinated: being fully vaccinated reduces odds of long-term Covid-19 symptoms by half https://t.c…,0,536,2021-09-06 23:47:25,-0.16666666666666666,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:24,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:24,0.0909090909090909,Positive
"RT @GregoryFegel: @LLinecook Doctors, scientists, &amp; the professional class sold out to the Establishment (the wealthy ruling class) who pro…",0,2,2021-09-06 23:47:22,0.3,Positive
RT @NPRHealth: Many States Are Not Reporting The Latest COVID-19 Numbers https://t.co/QSNKMHkskP,0,7,2021-09-06 23:47:22,0.5,Positive
"RT @EvelynNFarkas: . ⁦@MaxBoot⁩ reminds: Trump’s mishandling of covid-19 may have caused 160,000 unnecessary deaths — more than the number…",0,37,2021-09-06 23:47:21,0.04999999999999999,Positive
Covid 19 coronavirus Delta outbreak: How Australia 'really failed' in battle - NZ Herald https://t.co/b7ENu1LF6w,71,36,2021-09-06 23:47:20,-0.5,Negative
"Your #BuffaloEveningNews: Join us as we recap the news of the day.

First up: Employers in New York State are now required to implement workplace safety plans to protect workers from the airborne transmission of Covid-19.

https://t.co/wIVAxPgmyx",4,0,2021-09-06 23:47:19,0.19318181818181818,Positive
RT @mufcMPB: Manchester United fans are set to be barred from attending the club's opening Champions League game away to Young Boys due to…,0,110,2021-09-06 23:47:19,-0.1416666666666667,Negative
Study: Fully vaccinated people less likely to have long term Covid-19 symptoms – azfamily powered by 3TV &amp; CBS5AZ https://t.co/iz8vtHZzGA,0,0,2021-09-06 23:47:19,-0.07222222222222223,Negative
@vincristine @IanTLS @Jo_Bond @samjamesnz Anybody know if there has been any further work beyond this small test? https://t.co/XJPRqaDJGH,0,0,2021-09-06 23:47:19,-0.125,Negative
"RT @euobs: [Investigation] While 74% of Spain's official population has received at least one dose of a #Covid-19 vaccine, the country's un…",0,1,2021-09-06 23:47:17,-0.525,Negative
"Four score and 316% months ago, weren't we in lockdown and masking?  This is worrisome.

New infections are up 316% from last Labor Day

'Daily infections are more than 4x what the U.S. was seeing on Labor Day last year. Daily deaths are twice as high.'

https://t.co/BhsUlvAUDv",1,1,2021-09-06 23:47:17,0.11376623376623377,Positive
"RT @AlexanderQuon: COVID-19 in Sask for Sept. 6: 393 new cases, active cases now 3,252

Seven-day rolling average of new cases is at 346 wh…",0,26,2021-09-06 23:47:16,-0.0026515151515151547,Negative
"@BobANDE42235496 @atensnut Monica Musenero, an epidemiologist and Uganda's senior presidential adviser on epidemics, says the chances that Africa could be the next COVID-19 epicenter are high, despite the current low infection and death rates.",0,0,2021-09-06 23:47:15,0.04,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:14,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:14,0.0909090909090909,Positive
"@briankspears @Arcane_Syntax @NussbaumAbigail @saintwalker98 @WattleOfBits @BootlegGirl @jertim @mssilverstein @LuigiHann @MudDude4 I would really love to do a comedy sketch around meeting someone on Hinge or something and having them just be like ""What's COVID-19?""",18,4,2021-09-06 23:47:13,0.5,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:12,0.0909090909090909,Positive
RT @myobstetrician: Covid-19: UK passes 7 million confirmed Covid cases… it is many more when average person like me hears of at least 2-3…,0,1,2021-09-06 23:47:11,0.19,Positive
RT @nzherald: PM tells anchor 'I'm not a complete idiot' over mask rules https://t.co/ThRSxcvjpW https://t.co/RJ9qcNzW0s,0,14,2021-09-06 23:47:10,-0.42500000000000004,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:09,0.0909090909090909,Positive
"RT @SyLicoNgaAko: In hushed but angry voices, some of the country’s businessmen expressed frustration over the government’s handling of the…",0,3,2021-09-06 23:47:08,-0.5,Negative
"""COVID-19 has one great weakness: the coronavirus doesn’t kill anybody."" https://t.co/OyLhgSSSr5",0,0,2021-09-06 23:47:08,0.8,Positive
"@GregAbbott_TX @statesman North Texas school districts feel COVID-19 surge, report thousands of new cases
More Texas students tested positive last week than at last school year’s peak.",1,0,2021-09-06 23:47:07,0.17272727272727273,Positive
"RT @JamesMelville: First it was Denmark 🇩🇰 and now Ireland 🇮🇪 

Ireland plans to drop almost all Covid restrictions and ditch vaccine passp…",0,1193,2021-09-06 23:47:06,0.25,Positive
"RT @TomthunkitsMind: Anti-vaxxers protest the vaccine outside a hospital in Texas while we average over 100,000 new COVID-19 cases a day
ht…",0,456,2021-09-06 23:47:06,-0.004545454545454547,Negative
Tom Brady Says He Got COVID-19 After Bucs' Super Bowl Boat Parade https://t.co/n5Vkw3aRX6 Via @vladtv https://t.co/FdqlaWcZTd,0,0,2021-09-06 23:47:05,0.04166666666666666,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:05,0.0909090909090909,Positive
Great time to be in the death business. Florida’s funeral homes are overwhelmed by COVID-19 deaths: 'Funerals and funerals and funerals' https://t.co/ABvw426ETa,0,1,2021-09-06 23:47:05,0.8,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:47:05,0.0909090909090909,Positive
"RT @opmthebahamas: COVID-19 vaccination schedules for New Providence, Exuma and Long Island, starting Monday 6 September 2021. #getvaccinat…",0,17,2021-09-06 23:47:04,0.028787878787878782,Positive
"RT @taffyschild: @FacesOfCOVID This was our sweet Tiffany. She died on August 27, 2021 from Covid-19 at age 40. She left behind a husband a…",0,86,2021-09-06 23:47:02,-0.01666666666666668,Negative
"20210906: Ali Raza: Unions demand better protection for workers during COVID-19 pandemic at Toronto Labour Day march [""Cavalcade takes to Toronto streets on Labour Day"" https://t.co/4YXp925b17",0,0,2021-09-06 23:47:00,0.5,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:59,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:58,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:58,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:57,0.0909090909090909,Positive
New ‘mu’ COVID-19 variant now found in 49 US states https://t.co/DIcEBSh820,0,0,2021-09-06 23:46:56,0.13636363636363635,Positive
RT @yaritzi222: I am raising money for my father’s funeral expenses who unfortunately passed away this morning due to covid-19. Please anyt…,0,425,2021-09-06 23:46:56,-0.3125,Negative
"RT @JordanSchachtel: ""Just a few hours ago, the Centers for Disease Control and Prevention — the CDC — announced that they are no longer re…",0,81,2021-09-06 23:46:56,-0.2,Negative
"RT @HoustonPubMedia: Texas schools have amassed more than 50,000 confirmed coronavirus cases in students in just a couple of weeks. The sta…",0,9881,2021-09-06 23:46:55,0.45,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:55,0.0909090909090909,Positive
"RT @TEMarkets: Dubbo saleyard closed for a Covid-19 deep clean. How big is the Dubbo sale yard for cattle, sheep and lamb sales?
https://t.…",0,1,2021-09-06 23:46:54,0.06666666666666668,Positive
"@karengeier @GarbageApe @armando_rojas @ggreenwald molnupiravir is going to be way more profitable than ivermectin. Look at me doing journalism

https://t.co/Veu73ZxUss",0,0,2021-09-06 23:46:53,0.5,Positive
"RT @StateDept: Keeping to our commitment of leading the global fight against COVID-19, the United States is proud to announce its donation…",0,61,2021-09-06 23:46:52,0.4,Positive
RT @CNN: A new study of breakthrough Covid-19 infections finds that vaccines not only reduce the risk of severe disease and hospitalization…,0,1452,2021-09-06 23:46:51,0.06818181818181818,Positive
"In hushed but angry voices, some of the country’s businessmen expressed frustration over the government’s handling of the pandemic and the jaw-dropping web of questionable COVID-19-related supply deals involving the President’s men.

https://t.co/vsnM4WKPGw",11,3,2021-09-06 23:46:51,-0.5,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:51,0.0909090909090909,Positive
"@DrVivianS @fordnation @RodPhillips01 There is no explanation other than Doug Ford being swayed by his lobbyist buddies &amp; donor class. You can’t convince me Dr. Moore or @COVIDSciOntario didn’t recommend vaccine mandates in #LTC. #CORRUPTION 
https://t.co/7nfC2UCsIj

For-Profit LTC Specific: https://t.co/MMp3J7lFke",2,1,2021-09-06 23:46:50,-0.0625,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:50,0.0909090909090909,Positive
"RT @dnewbern01: WTF @GovRonDeSantis?!?!
And of course #DeathSantis
has no comment 🤬

#DemVoice1

Open SmartNews and read ""15 Staff Members…",0,21,2021-09-06 23:46:50,-0.390625,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:49,0.0909090909090909,Positive
"RT @ElaineUNDP: Women &amp; girls bear an unequal share of unpaid care and the domestic work burden. @UNDPMongolia, @ADBMongolia &amp; NCGE study o…",0,4,2021-09-06 23:46:49,0.1,Positive
RT @mklinebarnes: COVID-19 cases in Johnson City schools have been largely flat for the past two weeks following implementation of universa…,0,18,2021-09-06 23:46:47,-0.09166666666666667,Negative
RT @Potatopolitics: America seems proud to be the country with most covid 19 deaths because 10 rich people doubled their bank accounts whil…,0,4284,2021-09-06 23:46:45,0.5583333333333333,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:44,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:43,0.0909090909090909,Positive
"RT @TheISEH: Don't miss the next FREE ISEH #webinar: #COVID19 &amp; the #Athlete: The Road to #Recovery
Monday 13 September 2021 18.30 BST with…",0,16,2021-09-06 23:46:42,0.2,Positive
"RT @jaevionn: Good news!!! 575,103 doses of the covid-19 vaccine administered in #Jamaica

Let's continue to do all we can to #VaccinateJa…",0,88,2021-09-06 23:46:42,1.0,Positive
"RT @JohnTory: The evidence is clear: since May 1, over 98% of hospitalized COVID-19 cases have been unvaccinated.

Protect yourself and fel…",0,216,2021-09-06 23:46:42,0.10000000000000002,Positive
RT @mklinebarnes: COVID-19 cases in Johnson City schools have been largely flat for the past two weeks following implementation of universa…,0,18,2021-09-06 23:46:40,-0.09166666666666667,Negative
RT @Potatopolitics: America seems proud to be the country with most covid 19 deaths because 10 rich people doubled their bank accounts whil…,0,4284,2021-09-06 23:46:40,0.5583333333333333,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:38,0.0909090909090909,Positive
RT @drsanjaygupta: Another reason to get vaccinated: being fully vaccinated reduces odds of long-term Covid-19 symptoms by half https://t.c…,0,536,2021-09-06 23:46:37,-0.16666666666666666,Negative
RT @CNN: A new study of breakthrough Covid-19 infections finds that vaccines not only reduce the risk of severe disease and hospitalization…,0,1452,2021-09-06 23:46:37,0.06818181818181818,Positive
RT @AmyA1A: The AP reported that 70% of recent calls to the Mississippi Poison Control Center were from people who had ingested ivermectin…,0,3176,2021-09-06 23:46:36,-0.05,Negative
"RT @rachjuramirez: Hurricane Ida threw southeast Louisiana's high cancer and Covid-19 rates and underlying environmental health hazards, wh…",0,39,2021-09-06 23:46:35,0.16,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:35,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:34,0.0909090909090909,Positive
"@RCarlyleAuthor Kia ora, the standard gap between doses is now 6 weeks or more. See here for more info. https://t.co/zoYduO5Ql6",3,0,2021-09-06 23:46:34,0.3333333333333333,Positive
RT @TheSpringChickn: 'Abbott has failed us': Doctors lash out at Texas GOP for reckless COVID-19 policies 'that are killing their fellow Te…,0,3,2021-09-06 23:46:34,-0.5,Negative
RT @drsanjaygupta: Another reason to get vaccinated: being fully vaccinated reduces odds of long-term Covid-19 symptoms by half https://t.c…,0,536,2021-09-06 23:46:33,-0.16666666666666666,Negative
"RT @JamesFLoveIV: “Mikel died from COVID-19 on August 29. He was 38 years old.”

She thought the pandemic was 'political' – then she watche…",0,15,2021-09-06 23:46:33,0.05,Positive
"@WeAreFucked__ @jameslast831 The rabbit hole that is the government's own website👇. 
https://t.co/S9jSZym9Ku

That's the link where you can look at the latest report if you so wish.",0,0,2021-09-06 23:46:33,0.55,Positive
"She and her husband thought Covid-19 was a 'political game,' now he's dead https://t.co/bordioYhMJ",6,0,2021-09-06 23:46:32,-0.20000000000000004,Negative
RT @getvaxxedstat: Pulmonary Fibrosis causes lung tissue to become so scarred and thickened it’s impossible to live a normal life bc you ca…,0,144,2021-09-06 23:46:31,-0.12676767676767675,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:30,0.0909090909090909,Positive
RT @AmyA1A: The AP reported that 70% of recent calls to the Mississippi Poison Control Center were from people who had ingested ivermectin…,0,3176,2021-09-06 23:46:29,-0.05,Negative
"Many Iowa schools don’t use key tools — face mask mandates, COVID-19 testing and quarantines — that can make schools safer during the coronavirus pandemic, according to a webinar for parents.#deltavariant #iowa @DrCJohns @pmpeds @dr_kkjetelina https://t.co/O7a8hmSYhb",5,2,2021-09-06 23:46:27,0.25,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:24,0.0909090909090909,Positive
RT @WendyBl22142187: @realTuckFrumper I find anti-vaxers to be self-centered who don't care for the vulnerable people around them who are a…,0,1,2021-09-06 23:46:22,-0.5,Negative
RT @SandraKirbyWgtn: Great article on the role of #physiotherapy in #longCovid from @PhysioNZ member  @sarah_rhodes_PT https://t.co/eAoNdTi…,0,7,2021-09-06 23:46:22,0.8,Positive
"RT @kylegriffin1: Texas schools have amassed more than 50,000 confirmed COVID cases in students in just a couple of weeks. More than a doze…",0,3837,2021-09-06 23:46:20,0.4666666666666666,Positive
RT @groth1945: 🆘 My Friends !Fauci “ Keeping an Eye on the Mu Variant !” That has to make us all feel safe ! The Peter Principle Bureaucrat…,0,132,2021-09-06 23:46:17,0.625,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:17,0.0909090909090909,Positive
RT @NursingNotesUK: It is with great sadness we announce that nurse Veronica Guy has sadly died from COVID-19. Colleagues said that Veronic…,0,1112,2021-09-06 23:46:16,0.15000000000000002,Positive
"Their conclusion? Masks work, period. Surgical masks are particularly effective at preventing coronavirus transmission. And community-wide mask wearing is excellent at protecting older people, who are at much higher risk of severe illness from COVID-19.
#MasksSaveLives",0,0,2021-09-06 23:46:15,0.5041666666666667,Positive
RT @wsvn: REST IN PEACE - Monroe County Commissioner Mike Forster has died from COVID-19 complications. Loved ones said the 61-year-old was…,0,39,2021-09-06 23:46:14,0.7,Positive
"RT @JamesMelville: First it was Denmark 🇩🇰 and now Ireland 🇮🇪 

Ireland plans to drop almost all Covid restrictions and ditch vaccine passp…",0,1193,2021-09-06 23:46:14,0.25,Positive
"[Blunt Force Truth] More COVID-19, by the Numbers – Ep. 652 #bluntForceTruth 
https://t.co/as4CozhIoo via @PodcastAddict https://t.co/SeWimkwZxz",0,0,2021-09-06 23:46:13,0.5,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:11,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:11,0.0909090909090909,Positive
"RT @seattletimes: Since being discovered in Colombia in January, the mu variant of COVID-19 has spread to nearly four dozen countries and h…",0,8,2021-09-06 23:46:11,0.1,Positive
"Gov. Hochul also announced that all employers are expected to have a workplace safety plan in place for all airborne infections diseases, including COVID-19. https://t.co/8qaTTQd1nJ",14,3,2021-09-06 23:46:10,-0.1,Negative
"The trials that proved the effectiveness of the COVID-19 vaccines used the gold standard of scientific research... If only we had something almost like this for, say, masking: a careful, randomized, real-world experiment on the effect of masks.
Well, now we have it.",0,0,2021-09-06 23:46:09,-0.03333333333333333,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:08,0.0909090909090909,Positive
"@EFFSouthAfrica @RamaboduObakeng @Julius_S_Malema Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:46:08,0.5025641025641026,Positive
"GloPID-R Scientific Advisory Group releases report with #COVID19 research priorities and recommendations

Greater coordination and efficiency to address the current pandemic and future infectious diseases emergencies needed

@GloPID_R #COVID19Aus @nhmrc 
https://t.co/mhYu3R53qx https://t.co/EpSJJZh1CD",3,0,2021-09-06 23:46:07,0.16666666666666666,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:07,0.0909090909090909,Positive
- Kuwait reports 189 new COVID-19 cases https://t.co/EQCQJHO1Hs,0,0,2021-09-06 23:46:07,0.13636363636363635,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:07,0.0909090909090909,Positive
"@beyerstein @conor64 Here's a level of precision and set of facts worth spreading: Those impressive ivermectin results come from results that range anywhere from data mishandling to outright fraud. (Parts 1 and 2 are pretty wild too.)

https://t.co/LVDBUVw2bq",11,4,2021-09-06 23:46:06,0.41250000000000003,Positive
"RT @dianaberrent: “She says in part due to their lobbying, the Centers for Disease Control and Prevention (CDC) changed its guidance to say…",0,9,2021-09-06 23:46:06,-0.125,Negative
"RT @TomthunkitsMind: Anti-vaxxers protest the vaccine outside a hospital in Texas while we average over 100,000 new COVID-19 cases a day
ht…",0,456,2021-09-06 23:46:04,-0.004545454545454547,Negative
"SIGN: Justice for 15 Homeless Puppies Shot Dead! 
Fifteen homeless dogs about to be rescued — including 10 helpless puppies — were instead shot dead in rural New South Wales,  Australia, by a government body claiming COVID-19 concerns. https://t.co/8Sw2NPiqqM",1,1,2021-09-06 23:46:04,-0.07840909090909091,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:03,0.0909090909090909,Positive
"RT @SethAbramson: New Confirmed U.S. COVID-19 Infections in the Last 48 Hours: 365,338

Deaths in the Last 48 Hours: 3,225",0,1765,2021-09-06 23:46:03,0.1340909090909091,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:03,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:46:03,0.0909090909090909,Positive
"RT @TIME: With Ida now moving away, the dual challenge of shouldering the anticipated storm-related health emergencies on top of COVID-19 c…",0,16,2021-09-06 23:46:03,0.5,Positive
"Cases: 221,019,494 (+0) 
Deaths: 4,574,278 (+810) 
Recovered: 0 (+0) 
Active Cases: 221,019,494 (100%)
Completed Cases: 4,574,278 (2.07%)
Mortality Rate: 2.07% (No Change)
Case Fatality Rate: 100.00% (No Change)

#COVID19 #Coronavirus #StayHome",0,0,2021-09-06 23:46:02,-0.13333333333333333,Negative
Study reveals Pfizer/BioNTech and Oxford/AstraZeneca COVID-19 vaccine efficacy and immune response in clinically vulnerable individuals https://t.co/43SCex4EoU #Antibody #Coronavirus #COVID #SARSCoV2 #Vaccine @RCGP https://t.co/DMAOV6d8QE,0,1,2021-09-06 23:46:02,-0.5,Negative
"@ankit_singh1319 Sir, retiring rooms booking has been opened at limited number of stations due to COVID-19. For details, please see the list of stations.
https://t.co/6plof3C2gg

-IRCTC Official",0,0,2021-09-06 23:46:01,-0.09821428571428571,Negative
"@EFFSouthAfrica @RamaboduObakeng Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:46:00,0.5025641025641026,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:59,0.0909090909090909,Positive
"Are you with @theidaho97? Tell your legislators about the real work ahead in all our communities to stop the rampant spread of COVID-19 in Idaho.

Use this simple email tool to write your legislators: https://t.co/o2h9jZVFC1",22,7,2021-09-06 23:45:59,0.1,Positive
RT @CNN: A new study of breakthrough Covid-19 infections finds that vaccines not only reduce the risk of severe disease and hospitalization…,0,1452,2021-09-06 23:45:59,0.06818181818181818,Positive
"Australian health chief Dr. Kerry Chant: COVID Will Be With Us ""Forever"", People Will Have To ""Get Used To"" Endless Booster Vaccines

https://t.co/FEn1WLVCIj",0,0,2021-09-06 23:45:58,-0.0625,Negative
RT @drdavidsamadi: The UK vaccine advisory board has just said that they WILL NOT be recommending vaccinations healthy 12-15 year olds for…,0,3094,2021-09-06 23:45:58,0.5,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:58,0.0909090909090909,Positive
"Governor Greg Abbott has aided many women in aborting their pregnancy by facilitating their infection with COVID-19 and, thereby (in some), causing them to miscarry.

Where can I collect my money?? https://t.co/teSQzPIigH",0,0,2021-09-06 23:45:56,0.5,Positive
"RT @GregAbbott_TX: University of Texas sees relatively low COVID-19 numbers early in the semester.

The number of cases on campus is actual…",0,115,2021-09-06 23:45:56,0.05,Positive
"RT @canberratimes: Health authorities have confirmed they are investigating four separate introductions of COVID-19 into the ACT from NSW,…",0,3,2021-09-06 23:45:55,0.4,Positive
"RT @TomthunkitsMind: Anti-vaxxers protest the vaccine outside a hospital in Texas while we average over 100,000 new COVID-19 cases a day
ht…",0,893,2021-09-06 23:45:55,-0.004545454545454547,Negative
@VABVOX Indeed this COVID-19 /Delta Variant has overshadowed the Opioid crisis which is alarming because I'm confident that users are still using,0,0,2021-09-06 23:45:55,0.2,Positive
"RT @ABSCBNNews: ""Why is the money not being spent on our needs?""

Vice President Leni Robredo said she would allot budget to #COVID19 respo…",0,95,2021-09-06 23:45:54,-0.1,Negative
